Asia,Afghanistan,8/19/2020,37685,,,39835428
Asia,Afghanistan,8/20/2020,37845,,,39835428
Asia,Afghanistan,8/21/2020,37942,,,39835428
Asia,Afghanistan,8/22/2020,37980,,,39835428
Asia,Afghanistan,8/23/2020,38039,,,39835428
Asia,Afghanistan,8/24/2020,38085,,,39835428
Asia,Afghanistan,8/25/2020,38156,,,39835428
Asia,Afghanistan,8/26/2020,38199,,,39835428
Asia,Afghanistan,8/27/2020,38215,,,39835428
Asia,Afghanistan,8/28/2020,38226,,,39835428
Asia,Afghanistan,8/29/2020,38229,,,39835428
Asia,Afghanistan,8/30/2020,38229,,,39835428
Asia,Afghanistan,8/31/2020,38248,,,39835428
Asia,Afghanistan,9/1/2020,38282,,,39835428
Asia,Afghanistan,9/2/2020,38329,,,39835428
Asia,Afghanistan,9/3/2020,38374,,,39835428
Asia,Afghanistan,9/4/2020,38374,,,39835428
Asia,Afghanistan,9/5/2020,38390,,,39835428
Asia,Afghanistan,9/6/2020,38484,,,39835428
Asia,Afghanistan,9/7/2020,38580,,,39835428
Asia,Afghanistan,9/8/2020,38606,,,39835428
Asia,Afghanistan,9/9/2020,38630,,,39835428
Asia,Afghanistan,9/10/2020,38658,,,39835428
Asia,Afghanistan,9/11/2020,38692,,,39835428
Asia,Afghanistan,9/12/2020,38727,,,39835428
Asia,Afghanistan,9/13/2020,38802,,,39835428
Asia,Afghanistan,9/14/2020,38858,,,39835428
Asia,Afghanistan,9/15/2020,38901,,,39835428
Asia,Afghanistan,9/16/2020,38941,,,39835428
Asia,Afghanistan,9/17/2020,38958,,,39835428
Asia,Afghanistan,9/18/2020,38969,,,39835428
Asia,Afghanistan,9/19/2020,39005,,,39835428
Asia,Afghanistan,9/20/2020,39130,,,39835428
Asia,Afghanistan,9/21/2020,39160,,,39835428
Asia,Afghanistan,9/22/2020,39182,,,39835428
Asia,Afghanistan,9/23/2020,39231,,,39835428
Asia,Afghanistan,9/24/2020,39256,,,39835428
Asia,Afghanistan,9/25/2020,39272,,,39835428
Asia,Afghanistan,9/26/2020,39278,,,39835428
Asia,Afghanistan,9/27/2020,39313,,,39835428
Asia,Afghanistan,9/28/2020,39325,,,39835428
Asia,Afghanistan,9/29/2020,39340,,,39835428
Asia,Afghanistan,9/30/2020,39354,,,39835428
Asia,Afghanistan,10/1/2020,39371,,,39835428
Asia,Afghanistan,10/2/2020,39376,,,39835428
Asia,Afghanistan,10/3/2020,39383,,,39835428
Asia,Afghanistan,10/4/2020,39427,,,39835428
Asia,Afghanistan,10/5/2020,39508,,,39835428
Asia,Afghanistan,10/6/2020,39572,,,39835428
Asia,Afghanistan,10/7/2020,39634,,,39835428
Asia,Afghanistan,10/8/2020,39702,,,39835428
Asia,Afghanistan,10/9/2020,39779,,,39835428
Asia,Afghanistan,10/10/2020,39789,,,39835428
Asia,Afghanistan,10/11/2020,39885,,,39835428
Asia,Afghanistan,10/12/2020,39956,,,39835428
Asia,Afghanistan,10/13/2020,40014,,,39835428
Asia,Afghanistan,10/14/2020,40080,,,39835428
Asia,Afghanistan,10/15/2020,40112,,,39835428
Asia,Afghanistan,10/16/2020,40159,,,39835428
Asia,Afghanistan,10/17/2020,40227,,,39835428
Asia,Afghanistan,10/18/2020,40286,,,39835428
Asia,Afghanistan,10/19/2020,40373,,,39835428
Asia,Afghanistan,10/20/2020,40461,,,39835428
Asia,Afghanistan,10/21/2020,40461,,,39835428
